Branch,Total Sales WT,Date
NARASAPURAM,186266,27-Sep-2023
NARASAPURAM,210747,28-Sep-2023
NARASAPURAM,210325,29-Sep-2023
NARASAPURAM,189138,30-Sep-2023
NARASAPURAM,222644,1-Oct-2023
NARASAPURAM,250536,2-Oct-2023
NARASAPURAM,176204,3-Oct-2023
NARASAPURAM,226189,4-Oct-2023
NARASAPURAM,254949,5-Oct-2023
NARASAPURAM,223411,6-Oct-2023
NARASAPURAM,200127,7-Oct-2023
NARASAPURAM,263315,8-Oct-2023
NARASAPURAM,238604,9-Oct-2023
NARASAPURAM,197557,10-Oct-2023
NARASAPURAM,221659,11-Oct-2023
NARASAPURAM,194642,12-Oct-2023
NARASAPURAM,199879,13-Oct-2023
NARASAPURAM,179188,14-Oct-2023
NARASAPURAM,211842,15-Oct-2023
NARASAPURAM,194473,16-Oct-2023
NARASAPURAM,197001,17-Oct-2023
NARASAPURAM,209311,18-Oct-2023
NARASAPURAM,211614,19-Oct-2023
NARASAPURAM,205512,20-Oct-2023
NARASAPURAM,146457,21-Oct-2023
NARASAPURAM,205364,22-Oct-2023
NARASAPURAM,217879,23-Oct-2023
NARASAPURAM,203271,24-Oct-2023
NARASAPURAM,202925,25-Oct-2023
NARASAPURAM,201408,26-Oct-2023
NARASAPURAM,185285,27-Oct-2023
NARASAPURAM,173274,28-Oct-2023
NARASAPURAM,207664,29-Oct-2023
NARASAPURAM,260645,30-Oct-2023
NARASAPURAM,186972,31-Oct-2023
NARASAPURAM,182304,1-Nov-2023
NARASAPURAM,238508,2-Nov-2023
NARASAPURAM,230649,3-Nov-2023
NARASAPURAM,210760,4-Nov-2023
NARASAPURAM,269613,5-Nov-2023
NARASAPURAM,252418,6-Nov-2023
NARASAPURAM,289045,7-Nov-2023
NARASAPURAM,238382,8-Nov-2023
NARASAPURAM,280639,9-Nov-2023
NARASAPURAM,333540,10-Nov-2023
NARASAPURAM,338872,11-Nov-2023
NARASAPURAM,189332,12-Nov-2023
NARASAPURAM,226923,13-Nov-2023
NARASAPURAM,189756,14-Nov-2023
NARASAPURAM,215895,15-Nov-2023
NARASAPURAM,202059,16-Nov-2023
NARASAPURAM,179680,17-Nov-2023
NARASAPURAM,194458,18-Nov-2023
NARASAPURAM,192590,19-Nov-2023
NARASAPURAM,169778,20-Nov-2023
NARASAPURAM,169840,21-Nov-2023
NARASAPURAM,157037,22-Nov-2023
NARASAPURAM,166743,23-Nov-2023
NARASAPURAM,176979,25-Nov-2023
NARASAPURAM,189808,26-Nov-2023
NARASAPURAM,178004,27-Nov-2023
NARASAPURAM,169395,28-Nov-2023
NARASAPURAM,194106,29-Nov-2023
NARASAPURAM,188213,30-Nov-2023
NARASAPURAM,230723,1-Dec-2023
NARASAPURAM,239134,2-Dec-2023
NARASAPURAM,249464,3-Dec-2023
NARASAPURAM,152774,4-Dec-2023
NARASAPURAM,85838,5-Dec-2023
NARASAPURAM,372476,6-Dec-2023
NARASAPURAM,255745,7-Dec-2023
NARASAPURAM,269142,8-Dec-2023
NARASAPURAM,224316,9-Dec-2023
NARASAPURAM,230230,10-Dec-2023
NARASAPURAM,264188,11-Dec-2023
NARASAPURAM,238843,12-Dec-2023
NARASAPURAM,205701,13-Dec-2023
NARASAPURAM,236312,14-Dec-2023
NARASAPURAM,199441,15-Dec-2023
NARASAPURAM,157560,16-Dec-2023
NARASAPURAM,196328,17-Dec-2023
NARASAPURAM,192796,18-Dec-2023
NARASAPURAM,218831,19-Dec-2023
NARASAPURAM,151723,20-Dec-2023
NARASAPURAM,200577,21-Dec-2023
NARASAPURAM,214197,22-Dec-2023
NARASAPURAM,209336,23-Dec-2023
NARASAPURAM,176125,24-Dec-2023
NARASAPURAM,187241,25-Dec-2023
NARASAPURAM,195100,26-Dec-2023
NARASAPURAM,185349,27-Dec-2023
NARASAPURAM,226827,28-Dec-2023
NARASAPURAM,242063,29-Dec-2023
NARASAPURAM,281534,30-Dec-2023
NARASAPURAM,254916,31-Dec-2023
NARASAPURAM,157312,1-Jan-2024
NARASAPURAM,292121,2-Jan-2024
NARASAPURAM,247315,3-Jan-2024
NARASAPURAM,297936,4-Jan-2024
NARASAPURAM,324500,5-Jan-2024
NARASAPURAM,248054,6-Jan-2024
NARASAPURAM,266005,7-Jan-2024
NARASAPURAM,260930,8-Jan-2024
NARASAPURAM,337399,9-Jan-2024
NARASAPURAM,352961,10-Jan-2024
NARASAPURAM,327076,11-Jan-2024
NARASAPURAM,365674,12-Jan-2024
NARASAPURAM,327452,13-Jan-2024
NARASAPURAM,205401,14-Jan-2024
NARASAPURAM,158295,15-Jan-2024
NARASAPURAM,198687,16-Jan-2024
NARASAPURAM,197742,17-Jan-2024
NARASAPURAM,161009,18-Jan-2024
NARASAPURAM,187039,19-Jan-2024
NARASAPURAM,193464,20-Jan-2024
NARASAPURAM,191019,21-Jan-2024
NARASAPURAM,168544,22-Jan-2024
NARASAPURAM,192453,23-Jan-2024
NARASAPURAM,158132,24-Jan-2024
NARASAPURAM,176753,25-Jan-2024
NARASAPURAM,159641,26-Jan-2024
NARASAPURAM,137757,27-Jan-2024
NARASAPURAM,136772,28-Jan-2024
NARASAPURAM,162369,29-Jan-2024
NARASAPURAM,195843,30-Jan-2024
NARASAPURAM,178468,31-Jan-2024
NARASAPURAM,246478,1-Feb-2024
NARASAPURAM,162695,2-Feb-2024
NARASAPURAM,211024,3-Feb-2024
NARASAPURAM,211905,4-Feb-2024
NARASAPURAM,261650,5-Feb-2024
NARASAPURAM,216326,6-Feb-2024
NARASAPURAM,203979,7-Feb-2024
NARASAPURAM,206756,8-Feb-2024
NARASAPURAM,200613,9-Feb-2024
NARASAPURAM,201489,10-Feb-2024
NARASAPURAM,227132,11-Feb-2024
NARASAPURAM,206172,12-Feb-2024
NARASAPURAM,211879,13-Feb-2024
NARASAPURAM,201833,14-Feb-2024
NARASAPURAM,223275,15-Feb-2024
NARASAPURAM,192802,16-Feb-2024
NARASAPURAM,167817,17-Feb-2024
NARASAPURAM,191105,18-Feb-2024
NARASAPURAM,155179,19-Feb-2024
NARASAPURAM,171838,20-Feb-2024
NARASAPURAM,162264,21-Feb-2024
NARASAPURAM,203444,22-Feb-2024
NARASAPURAM,195243,23-Feb-2024
NARASAPURAM,171596,24-Feb-2024
NARASAPURAM,187288,25-Feb-2024
NARASAPURAM,199842,26-Feb-2024
NARASAPURAM,165433,27-Feb-2024
NARASAPURAM,182031,28-Feb-2024
NARASAPURAM,227578,29-Feb-2024
NARASAPURAM,190294,1-Mar-2024
NARASAPURAM,211660,2-Mar-2024
NARASAPURAM,290729,3-Mar-2024
NARASAPURAM,263452,4-Mar-2024
NARASAPURAM,225478,5-Mar-2024
NARASAPURAM,241911,6-Mar-2024
NARASAPURAM,219590,7-Mar-2024
NARASAPURAM,182421,8-Mar-2024
NARASAPURAM,223082,9-Mar-2024
NARASAPURAM,226169,10-Mar-2024
NARASAPURAM,228557,11-Mar-2024
NARASAPURAM,236760,12-Mar-2024
NARASAPURAM,213143,13-Mar-2024
NARASAPURAM,209039,14-Mar-2024
NARASAPURAM,198519,15-Mar-2024
NARASAPURAM,196412,16-Mar-2024
NARASAPURAM,227750,17-Mar-2024
NARASAPURAM,233205,18-Mar-2024
NARASAPURAM,252432,19-Mar-2024
NARASAPURAM,183068,20-Mar-2024
NARASAPURAM,172165,21-Mar-2024
NARASAPURAM,200571,22-Mar-2024
NARASAPURAM,180473,23-Mar-2024
NARASAPURAM,195640,24-Mar-2024
NARASAPURAM,266133,25-Mar-2024
NARASAPURAM,228089,26-Mar-2024
NARASAPURAM,201987,27-Mar-2024
NARASAPURAM,189726,28-Mar-2024
NARASAPURAM,214073,29-Mar-2024
NARASAPURAM,224081,30-Mar-2024
NARASAPURAM,239831,31-Mar-2024
NIDADAVOLE,225575,1-Apr-2023
NIDADAVOLE,214034,2-Apr-2023
NIDADAVOLE,228658,3-Apr-2023
NIDADAVOLE,206012,4-Apr-2023
NIDADAVOLE,300792,5-Apr-2023
NIDADAVOLE,234776,6-Apr-2023
NIDADAVOLE,283406,7-Apr-2023
NIDADAVOLE,251175,8-Apr-2023
NIDADAVOLE,201546,9-Apr-2023
NIDADAVOLE,269170,10-Apr-2023
NIDADAVOLE,236906,11-Apr-2023
NIDADAVOLE,200065,12-Apr-2023
NIDADAVOLE,191084,13-Apr-2023
NIDADAVOLE,198072,14-Apr-2023
NIDADAVOLE,204331,15-Apr-2023
NIDADAVOLE,246551,16-Apr-2023
NIDADAVOLE,208511,17-Apr-2023
NIDADAVOLE,199002,18-Apr-2023
NIDADAVOLE,187523,19-Apr-2023
NIDADAVOLE,181321,20-Apr-2023
NIDADAVOLE,217934,21-Apr-2023
NIDADAVOLE,175715,22-Apr-2023
NIDADAVOLE,166676,23-Apr-2023
NIDADAVOLE,204932,24-Apr-2023
NIDADAVOLE,199354,25-Apr-2023
NIDADAVOLE,168154,26-Apr-2023
NIDADAVOLE,205668,27-Apr-2023
NIDADAVOLE,203116,28-Apr-2023
NIDADAVOLE,200175,29-Apr-2023
NIDADAVOLE,217766,30-Apr-2023
NIDADAVOLE,240789,1-May-2023
NIDADAVOLE,240637,2-May-2023
NIDADAVOLE,208363,3-May-2023
NIDADAVOLE,262598,4-May-2023
NIDADAVOLE,254940,5-May-2023
NIDADAVOLE,265384,6-May-2023
NIDADAVOLE,255577,7-May-2023
NIDADAVOLE,264818,8-May-2023
NIDADAVOLE,246781,9-May-2023
NIDADAVOLE,208697,10-May-2023
NIDADAVOLE,270357,11-May-2023
NIDADAVOLE,232779,12-May-2023
NIDADAVOLE,231606,13-May-2023
NIDADAVOLE,196617,14-May-2023
NIDADAVOLE,216569,15-May-2023
NIDADAVOLE,259378,16-May-2023
NIDADAVOLE,238184,17-May-2023
NIDADAVOLE,293586,18-May-2023
NIDADAVOLE,217193,19-May-2023
NIDADAVOLE,190115,20-May-2023
NIDADAVOLE,184592,21-May-2023
NIDADAVOLE,226685,22-May-2023
NIDADAVOLE,182048,23-May-2023
NIDADAVOLE,193859,24-May-2023
NIDADAVOLE,251141,25-May-2023
NIDADAVOLE,224682,26-May-2023
NIDADAVOLE,225813,27-May-2023
NIDADAVOLE,137874,28-May-2023
NIDADAVOLE,235391,29-May-2023
NIDADAVOLE,197146,30-May-2023
NIDADAVOLE,211634,31-May-2023
NIDADAVOLE,227307,1-Jun-2023
NIDADAVOLE,243422,2-Jun-2023
NIDADAVOLE,304667,3-Jun-2023
NIDADAVOLE,215950,4-Jun-2023
NIDADAVOLE,264715,5-Jun-2023
NIDADAVOLE,267810,6-Jun-2023
NIDADAVOLE,234696,7-Jun-2023
NIDADAVOLE,224062,8-Jun-2023
NIDADAVOLE,242937,9-Jun-2023
NIDADAVOLE,252664,10-Jun-2023
NIDADAVOLE,225811,11-Jun-2023
NIDADAVOLE,245843,12-Jun-2023
NIDADAVOLE,214573,13-Jun-2023
NIDADAVOLE,248469,14-Jun-2023
NIDADAVOLE,257637,15-Jun-2023
NIDADAVOLE,193920,16-Jun-2023
NIDADAVOLE,235386,17-Jun-2023
NIDADAVOLE,189499,18-Jun-2023
NIDADAVOLE,229614,19-Jun-2023
NIDADAVOLE,175518,20-Jun-2023
NIDADAVOLE,199586,21-Jun-2023
NIDADAVOLE,180398,22-Jun-2023
NIDADAVOLE,205154,23-Jun-2023
NIDADAVOLE,204613,24-Jun-2023
NIDADAVOLE,226790,25-Jun-2023
NIDADAVOLE,199426,26-Jun-2023
NIDADAVOLE,196751,27-Jun-2023
NIDADAVOLE,232744,28-Jun-2023
NIDADAVOLE,234352,29-Jun-2023
NIDADAVOLE,185205,30-Jun-2023
NIDADAVOLE,209007,1-Jul-2023
NIDADAVOLE,234151,2-Jul-2023
NIDADAVOLE,145637,3-Jul-2023
NIDADAVOLE,233171,4-Jul-2023
NIDADAVOLE,236625,5-Jul-2023
NIDADAVOLE,200465,6-Jul-2023
NIDADAVOLE,215151,7-Jul-2023
NIDADAVOLE,222511,8-Jul-2023
NIDADAVOLE,216819,9-Jul-2023
NIDADAVOLE,239296,10-Jul-2023
NIDADAVOLE,193443,11-Jul-2023
NIDADAVOLE,187700,12-Jul-2023
NIDADAVOLE,155245,13-Jul-2023
NIDADAVOLE,176732,14-Jul-2023
NIDADAVOLE,182595,15-Jul-2023
NIDADAVOLE,199142,16-Jul-2023
NIDADAVOLE,183051,17-Jul-2023
NIDADAVOLE,104591,18-Jul-2023
NIDADAVOLE,136024,19-Jul-2023
NIDADAVOLE,222872,20-Jul-2023
NIDADAVOLE,215747,21-Jul-2023
NIDADAVOLE,168971,22-Jul-2023
NIDADAVOLE,200056,23-Jul-2023
NIDADAVOLE,131685,24-Jul-2023
NIDADAVOLE,179405,25-Jul-2023
NIDADAVOLE,103243,26-Jul-2023
NIDADAVOLE,195332,27-Jul-2023
NIDADAVOLE,187461,28-Jul-2023
NIDADAVOLE,196534,29-Jul-2023
NIDADAVOLE,203162,30-Jul-2023
NIDADAVOLE,213396,31-Jul-2023
NIDADAVOLE,202588,1-Aug-2023
NIDADAVOLE,243924,2-Aug-2023
NIDADAVOLE,224328,3-Aug-2023
NIDADAVOLE,219587,4-Aug-2023
NIDADAVOLE,224747,5-Aug-2023
NIDADAVOLE,247398,6-Aug-2023
NIDADAVOLE,207367,7-Aug-2023
NIDADAVOLE,203748,8-Aug-2023
NIDADAVOLE,178413,9-Aug-2023
NIDADAVOLE,196760,10-Aug-2023
NIDADAVOLE,188165,11-Aug-2023
NIDADAVOLE,200483,12-Aug-2023
NIDADAVOLE,206116,13-Aug-2023
NIDADAVOLE,219194,14-Aug-2023
NIDADAVOLE,218910,15-Aug-2023
NIDADAVOLE,203238,16-Aug-2023
NIDADAVOLE,206346,17-Aug-2023
NIDADAVOLE,159037,18-Aug-2023
NIDADAVOLE,202866,19-Aug-2023
NIDADAVOLE,196303,20-Aug-2023
NIDADAVOLE,190328,21-Aug-2023
NIDADAVOLE,183306,22-Aug-2023
NIDADAVOLE,180160,23-Aug-2023
NIDADAVOLE,265149,24-Aug-2023
NIDADAVOLE,118412,25-Aug-2023
NIDADAVOLE,131830,26-Aug-2023
NIDADAVOLE,174049,27-Aug-2023
NIDADAVOLE,170610,28-Aug-2023
NIDADAVOLE,178104,29-Aug-2023
NIDADAVOLE,160415,30-Aug-2023
NIDADAVOLE,214420,31-Aug-2023
NIDADAVOLE,199425,1-Sep-2023
NIDADAVOLE,257964,2-Sep-2023
NIDADAVOLE,301567,3-Sep-2023
NIDADAVOLE,257700,4-Sep-2023
NIDADAVOLE,200763,5-Sep-2023
NIDADAVOLE,169124,6-Sep-2023
NIDADAVOLE,260812,7-Sep-2023
NIDADAVOLE,211334,8-Sep-2023
NIDADAVOLE,225278,9-Sep-2023
NIDADAVOLE,246673,10-Sep-2023
NIDADAVOLE,205202,11-Sep-2023
NIDADAVOLE,243533,12-Sep-2023
NIDADAVOLE,254738,13-Sep-2023
NIDADAVOLE,207327,14-Sep-2023
NIDADAVOLE,213349,15-Sep-2023
NIDADAVOLE,155204,16-Sep-2023
NIDADAVOLE,347154,17-Sep-2023
NIDADAVOLE,221833,18-Sep-2023
NIDADAVOLE,200820,19-Sep-2023
NIDADAVOLE,203685,20-Sep-2023
NIDADAVOLE,168500,21-Sep-2023
NIDADAVOLE,190097,22-Sep-2023
NIDADAVOLE,143922,23-Sep-2023
NIDADAVOLE,223562,24-Sep-2023
NIDADAVOLE,177781,25-Sep-2023
NIDADAVOLE,197876,26-Sep-2023
NIDADAVOLE,187058,27-Sep-2023
NIDADAVOLE,189910,28-Sep-2023
NIDADAVOLE,190753,29-Sep-2023
NIDADAVOLE,238390,30-Sep-2023
NIDADAVOLE,235310,1-Oct-2023
NIDADAVOLE,265100,2-Oct-2023
NIDADAVOLE,223865,3-Oct-2023
NIDADAVOLE,245248,4-Oct-2023
NIDADAVOLE,275742,5-Oct-2023
NIDADAVOLE,210395,6-Oct-2023
NIDADAVOLE,224866,7-Oct-2023
NIDADAVOLE,253874,8-Oct-2023
NIDADAVOLE,221592,9-Oct-2023
NIDADAVOLE,218648,10-Oct-2023
NIDADAVOLE,248649,11-Oct-2023
NIDADAVOLE,223149,12-Oct-2023
NIDADAVOLE,179562,13-Oct-2023
NIDADAVOLE,199253,14-Oct-2023
NIDADAVOLE,264054,15-Oct-2023
NIDADAVOLE,266758,16-Oct-2023
NIDADAVOLE,206181,17-Oct-2023
NIDADAVOLE,202589,18-Oct-2023
NIDADAVOLE,203678,19-Oct-2023
NIDADAVOLE,184405,20-Oct-2023
NIDADAVOLE,176995,21-Oct-2023
NIDADAVOLE,218876,22-Oct-2023
NIDADAVOLE,233500,23-Oct-2023
NIDADAVOLE,251788,24-Oct-2023
NIDADAVOLE,235944,25-Oct-2023
NIDADAVOLE,227828,26-Oct-2023
NIDADAVOLE,176629,27-Oct-2023
NIDADAVOLE,156525,28-Oct-2023
NIDADAVOLE,240077,29-Oct-2023
NIDADAVOLE,193102,30-Oct-2023
NIDADAVOLE,174478,31-Oct-2023
NIDADAVOLE,224884,1-Nov-2023
NIDADAVOLE,247447,2-Nov-2023
NIDADAVOLE,233125,3-Nov-2023
NIDADAVOLE,266805,4-Nov-2023
NIDADAVOLE,323693,5-Nov-2023
NIDADAVOLE,244229,6-Nov-2023
NIDADAVOLE,275123,7-Nov-2023
NIDADAVOLE,251803,8-Nov-2023
NIDADAVOLE,257537,9-Nov-2023
NIDADAVOLE,285967,10-Nov-2023
NIDADAVOLE,312990,11-Nov-2023
NIDADAVOLE,184044,12-Nov-2023
NIDADAVOLE,269435,13-Nov-2023
NIDADAVOLE,209178,14-Nov-2023
NIDADAVOLE,184504,15-Nov-2023
NIDADAVOLE,223414,16-Nov-2023
NIDADAVOLE,188604,17-Nov-2023
NIDADAVOLE,175606,18-Nov-2023
NIDADAVOLE,218986,19-Nov-2023
NIDADAVOLE,192833,20-Nov-2023
NIDADAVOLE,195499,21-Nov-2023
NIDADAVOLE,201843,22-Nov-2023
NIDADAVOLE,187114,23-Nov-2023
NIDADAVOLE,232980,24-Nov-2023
NIDADAVOLE,174457,25-Nov-2023
NIDADAVOLE,213527,26-Nov-2023
NIDADAVOLE,185782,27-Nov-2023
NIDADAVOLE,166954,28-Nov-2023
NIDADAVOLE,173093,29-Nov-2023
NIDADAVOLE,229485,30-Nov-2023
NIDADAVOLE,201203,1-Dec-2023
NIDADAVOLE,252850,2-Dec-2023
NIDADAVOLE,348765,3-Dec-2023
NIDADAVOLE,114757,4-Dec-2023
NIDADAVOLE,127781,5-Dec-2023
NIDADAVOLE,377817,6-Dec-2023
NIDADAVOLE,311727,7-Dec-2023
NIDADAVOLE,231353,8-Dec-2023
NIDADAVOLE,276175,9-Dec-2023
NIDADAVOLE,272409,10-Dec-2023
NIDADAVOLE,251223,11-Dec-2023
NIDADAVOLE,190448,12-Dec-2023
NIDADAVOLE,216865,13-Dec-2023
NIDADAVOLE,193461,14-Dec-2023
NIDADAVOLE,182739,15-Dec-2023
NIDADAVOLE,179847,16-Dec-2023
NIDADAVOLE,208120,17-Dec-2023
NIDADAVOLE,159096,18-Dec-2023
NIDADAVOLE,237410,19-Dec-2023
NIDADAVOLE,169118,20-Dec-2023
NIDADAVOLE,202976,21-Dec-2023
NIDADAVOLE,195842,22-Dec-2023
NIDADAVOLE,179765,23-Dec-2023
NIDADAVOLE,189800,24-Dec-2023
NIDADAVOLE,208100,25-Dec-2023
NIDADAVOLE,215867,26-Dec-2023
NIDADAVOLE,205478,27-Dec-2023
NIDADAVOLE,204820,28-Dec-2023
NIDADAVOLE,208677,29-Dec-2023
NIDADAVOLE,226471,30-Dec-2023
NIDADAVOLE,295368,31-Dec-2023
NIDADAVOLE,225694,1-Jan-2024
NIDADAVOLE,238530,2-Jan-2024
NIDADAVOLE,268905,3-Jan-2024
NIDADAVOLE,244003,4-Jan-2024
NIDADAVOLE,246696,5-Jan-2024
NIDADAVOLE,230088,6-Jan-2024
NIDADAVOLE,292089,7-Jan-2024
NIDADAVOLE,291058,8-Jan-2024
NIDADAVOLE,250531,9-Jan-2024
NIDADAVOLE,328429,10-Jan-2024
NIDADAVOLE,313283,11-Jan-2024
NIDADAVOLE,346794,12-Jan-2024
NIDADAVOLE,332958,13-Jan-2024
NIDADAVOLE,258345,14-Jan-2024
NIDADAVOLE,187925,15-Jan-2024
NIDADAVOLE,202761,16-Jan-2024
NIDADAVOLE,197693,17-Jan-2024
NIDADAVOLE,172603,18-Jan-2024
NIDADAVOLE,185645,19-Jan-2024
NIDADAVOLE,188457,20-Jan-2024
NIDADAVOLE,235672,21-Jan-2024
NIDADAVOLE,158652,22-Jan-2024
NIDADAVOLE,180925,23-Jan-2024
NIDADAVOLE,166248,24-Jan-2024
NIDADAVOLE,190383,25-Jan-2024
NIDADAVOLE,216849,26-Jan-2024
NIDADAVOLE,181558,27-Jan-2024
NIDADAVOLE,175545,28-Jan-2024
NIDADAVOLE,186478,29-Jan-2024
NIDADAVOLE,174455,30-Jan-2024
NIDADAVOLE,189067,31-Jan-2024
NIDADAVOLE,230487,1-Feb-2024
NIDADAVOLE,219329,2-Feb-2024
NIDADAVOLE,245704,3-Feb-2024
NIDADAVOLE,246665,4-Feb-2024
NIDADAVOLE,217680,5-Feb-2024
NIDADAVOLE,175351,6-Feb-2024
NIDADAVOLE,163869,7-Feb-2024
NIDADAVOLE,216624,8-Feb-2024
NIDADAVOLE,226061,9-Feb-2024
NIDADAVOLE,248827,10-Feb-2024
NIDADAVOLE,277335,11-Feb-2024
NIDADAVOLE,206324,12-Feb-2024
NIDADAVOLE,208089,13-Feb-2024
NIDADAVOLE,213984,14-Feb-2024
NIDADAVOLE,186964,15-Feb-2024
NIDADAVOLE,196451,16-Feb-2024
NIDADAVOLE,190814,17-Feb-2024
NIDADAVOLE,232902,18-Feb-2024
NIDADAVOLE,223358,19-Feb-2024
NIDADAVOLE,223512,20-Feb-2024
NIDADAVOLE,182467,21-Feb-2024
NIDADAVOLE,180257,22-Feb-2024
NIDADAVOLE,162741,23-Feb-2024
NIDADAVOLE,177329,24-Feb-2024
NIDADAVOLE,240025,25-Feb-2024
NIDADAVOLE,229528,26-Feb-2024
NIDADAVOLE,233363,27-Feb-2024
NIDADAVOLE,206976,28-Feb-2024
NIDADAVOLE,212940,29-Feb-2024
NIDADAVOLE,213459,1-Mar-2024
NIDADAVOLE,270156,2-Mar-2024
NIDADAVOLE,279118,3-Mar-2024
NIDADAVOLE,306634,4-Mar-2024
NIDADAVOLE,227948,5-Mar-2024
NIDADAVOLE,220814,6-Mar-2024
NIDADAVOLE,292994,7-Mar-2024
NIDADAVOLE,234569,8-Mar-2024
NIDADAVOLE,212512,9-Mar-2024
NIDADAVOLE,226376,10-Mar-2024
NIDADAVOLE,237790,11-Mar-2024
NIDADAVOLE,250364,12-Mar-2024
NIDADAVOLE,207629,13-Mar-2024
NIDADAVOLE,183365,14-Mar-2024
NIDADAVOLE,158929,15-Mar-2024
NIDADAVOLE,181739,16-Mar-2024
NIDADAVOLE,265381,17-Mar-2024
NIDADAVOLE,220033,18-Mar-2024
NIDADAVOLE,203314,19-Mar-2024
NIDADAVOLE,146777,20-Mar-2024
NIDADAVOLE,187708,21-Mar-2024
NIDADAVOLE,184408,22-Mar-2024
NIDADAVOLE,160984,23-Mar-2024
NIDADAVOLE,180378,24-Mar-2024
NIDADAVOLE,203399,25-Mar-2024
NIDADAVOLE,189264,26-Mar-2024
NIDADAVOLE,175949,27-Mar-2024
NIDADAVOLE,175336,28-Mar-2024
NIDADAVOLE,186331,29-Mar-2024
NIDADAVOLE,213661,30-Mar-2024
NIDADAVOLE,226578,31-Mar-2024
PALAKOLLU,439077,1-Apr-2023
PALAKOLLU,340821,2-Apr-2023
PALAKOLLU,481475,3-Apr-2023
PALAKOLLU,514658,4-Apr-2023
PALAKOLLU,484022,5-Apr-2023
PALAKOLLU,470361,6-Apr-2023
PALAKOLLU,513632,7-Apr-2023
PALAKOLLU,518293,8-Apr-2023
PALAKOLLU,245448,9-Apr-2023
PALAKOLLU,496020,10-Apr-2023
PALAKOLLU,444056,11-Apr-2023
PALAKOLLU,356547,12-Apr-2023
PALAKOLLU,419428,13-Apr-2023
PALAKOLLU,444140,14-Apr-2023
PALAKOLLU,464711,15-Apr-2023
PALAKOLLU,314038,16-Apr-2023
PALAKOLLU,373870,17-Apr-2023
PALAKOLLU,366447,18-Apr-2023
PALAKOLLU,359446,19-Apr-2023
PALAKOLLU,336385,20-Apr-2023
PALAKOLLU,446244,21-Apr-2023
PALAKOLLU,441584,22-Apr-2023
PALAKOLLU,269817,23-Apr-2023
PALAKOLLU,374173,24-Apr-2023
PALAKOLLU,387842,25-Apr-2023
PALAKOLLU,330617,26-Apr-2023
PALAKOLLU,402218,27-Apr-2023
PALAKOLLU,382845,28-Apr-2023
PALAKOLLU,471101,29-Apr-2023
PALAKOLLU,319189,30-Apr-2023
PALAKOLLU,474460,1-May-2023
PALAKOLLU,516672,2-May-2023
PALAKOLLU,460192,3-May-2023
PALAKOLLU,452159,4-May-2023
PALAKOLLU,574877,5-May-2023
PALAKOLLU,567261,6-May-2023
PALAKOLLU,372847,7-May-2023
PALAKOLLU,529698,8-May-2023
PALAKOLLU,468772,9-May-2023
PALAKOLLU,442935,10-May-2023
PALAKOLLU,453433,11-May-2023
PALAKOLLU,444082,12-May-2023
PALAKOLLU,508343,13-May-2023
PALAKOLLU,374563,14-May-2023
PALAKOLLU,489956,15-May-2023
PALAKOLLU,440238,16-May-2023
PALAKOLLU,399633,17-May-2023
PALAKOLLU,427806,18-May-2023
PALAKOLLU,394023,19-May-2023
PALAKOLLU,429355,20-May-2023
PALAKOLLU,329420,21-May-2023
PALAKOLLU,434124,22-May-2023
PALAKOLLU,366903,23-May-2023
PALAKOLLU,339289,24-May-2023
PALAKOLLU,417266,25-May-2023
PALAKOLLU,381108,26-May-2023
PALAKOLLU,446597,27-May-2023
PALAKOLLU,286938,28-May-2023
PALAKOLLU,450707,29-May-2023
PALAKOLLU,426764,30-May-2023
PALAKOLLU,418713,31-May-2023
PALAKOLLU,444458,1-Jun-2023
PALAKOLLU,576534,2-Jun-2023
PALAKOLLU,495800,3-Jun-2023
PALAKOLLU,391842,4-Jun-2023
PALAKOLLU,631975,5-Jun-2023
PALAKOLLU,535692,6-Jun-2023
PALAKOLLU,499466,7-Jun-2023
PALAKOLLU,494010,8-Jun-2023
PALAKOLLU,485956,9-Jun-2023
PALAKOLLU,539105,10-Jun-2023
PALAKOLLU,341668,11-Jun-2023
PALAKOLLU,520509,12-Jun-2023
PALAKOLLU,504202,13-Jun-2023
PALAKOLLU,451412,14-Jun-2023
PALAKOLLU,405053,15-Jun-2023
PALAKOLLU,417316,16-Jun-2023
PALAKOLLU,495512,17-Jun-2023
PALAKOLLU,343696,18-Jun-2023
PALAKOLLU,510704,19-Jun-2023
PALAKOLLU,409809,20-Jun-2023
PALAKOLLU,391417,21-Jun-2023
PALAKOLLU,423384,22-Jun-2023
PALAKOLLU,353479,23-Jun-2023
PALAKOLLU,393561,24-Jun-2023
PALAKOLLU,328419,25-Jun-2023
PALAKOLLU,456729,26-Jun-2023
PALAKOLLU,419310,27-Jun-2023
PALAKOLLU,393928,28-Jun-2023
PALAKOLLU,357849,29-Jun-2023
PALAKOLLU,393941,30-Jun-2023
PALAKOLLU,545930,1-Jul-2023
PALAKOLLU,409529,2-Jul-2023
PALAKOLLU,335392,3-Jul-2023
PALAKOLLU,673225,4-Jul-2023
PALAKOLLU,576830,5-Jul-2023
PALAKOLLU,475775,6-Jul-2023
PALAKOLLU,525542,7-Jul-2023
PALAKOLLU,664252,8-Jul-2023
PALAKOLLU,396194,9-Jul-2023
PALAKOLLU,477776,10-Jul-2023
PALAKOLLU,432427,11-Jul-2023
